STATIONS_ID;MESS_DATUM;QN_9;TT_TU;RF_TU;eor
        691;2023011104;    3;   8.5;  94.0;eor
        691;2023011105;    3;   9.2;  93.0;eor
        691;2023011106;    3;   9.5;  94.0;eor
        691;2023011107;    3;   9.7;  95.0;eor
        691;2023011108;    3;   9.9;  95.0;eor
        691;2023011109;    3;   8.8;  97.0;eor
        691;2023011110;    3;   9.5;  97.0;eor
        691;2023011111;    3;  10.1;  96.0;eor
        691;2023011112;    3;  10.0;  87.0;eor
        691;2023011113;    3;  10.2;  81.0;eor
        691;2023011114;    3;   9.7;  78.0;eor
        691;2023011115;    3;   8.6;  79.0;eor
        691;2023011116;    3;   8.5;  80.0;eor
        691;2023011117;    3;   7.9;  80.0;eor
        691;2023011118;    3;   7.3;  81.0;eor
        691;2023011119;    3;   7.5;  79.0;eor
        691;2023011120;    3;   7.5;  78.0;eor
        691;2023011121;    3;   8.0;  78.0;eor
        691;2023011122;    3;   8.6;  77.0;eor
        691;2023011123;    3;   8.0;  85.0;eor
        691;2023011200;    3;   8.3;  82.0;eor
        691;2023011201;    3;   8.1;  83.0;eor
        691;2023011202;    3;   7.5;  86.0;eor
        691;2023011203;    3;   8.0;  87.0;eor
        691;2023011204;    3;   8.1;  88.0;eor
        691;2023011205;    3;   8.2;  91.0;eor
        691;2023011206;    3;   8.4;  90.0;eor
        691;2023011207;    3;   8.5;  90.0;eor
        691;2023011208;    3;   8.2;  90.0;eor
        691;2023011209;    3;   8.9;  91.0;eor
        691;2023011210;    3;   9.7;  91.0;eor
        691;2023011211;    3;  10.2;  91.0;eor
        691;2023011212;    3;  10.6;  92.0;eor
        691;2023011213;    3;  10.8;  90.0;eor
        691;2023011214;    3;  10.6;  93.0;eor
        691;2023011215;    3;  10.5;  95.0;eor
        691;2023011216;    3;  10.3;  96.0;eor
        691;2023011217;    3;  10.7;  92.0;eor
        691;2023011218;    3;  10.5;  93.0;eor
        691;2023011219;    3;  10.5;  93.0;eor
        691;2023011220;    3;  10.3;  92.0;eor
        691;2023011221;    3;  10.6;  90.0;eor
        691;2023011222;    3;  10.6;  90.0;eor
        691;2023011223;    3;  10.6;  90.0;eor
        691;2023011300;    3;  10.2;  84.0;eor
        691;2023011301;    3;   9.7;  85.0;eor
        691;2023011302;    3;   9.0;  80.0;eor
        691;2023011303;    3;   8.0;  82.0;eor
        691;2023011304;    3;   7.6;  81.0;eor
        691;2023011305;    3;   8.0;  79.0;eor
        691;2023011306;    3;   8.0;  78.0;eor
        691;2023011307;    3;   8.3;  75.0;eor
        691;2023011308;    3;   7.6;  78.0;eor
        691;2023011309;    3;   8.2;  73.0;eor
        691;2023011310;    3;   8.5;  73.0;eor
        691;2023011311;    3;   8.1;  78.0;eor
        691;2023011312;    3;   8.5;  75.0;eor
        691;2023011313;    3;   8.3;  79.0;eor
        691;2023011314;    3;   8.3;  79.0;eor
        691;2023011315;    3;   8.5;  76.0;eor
        691;2023011316;    3;   8.0;  76.0;eor
        691;2023011317;    3;   7.7;  82.0;eor
        691;2023011318;    3;   7.9;  80.0;eor
        691;2023011319;    3;   7.3;  86.0;eor
        691;2023011320;    3;   7.5;  85.0;eor
        691;2023011321;    3;   7.5;  82.0;eor
        691;2023011322;    3;   7.3;  85.0;eor
        691;2023011323;    3;   6.8;  88.0;eor
        691;2023011400;    3;   6.5;  88.0;eor
        691;2023011401;    3;   6.6;  87.0;eor
        691;2023011402;    3;   5.5;  89.0;eor
        691;2023011403;    3;   6.3;  88.0;eor
        691;2023011404;    3;   6.7;  88.0;eor
        691;2023011405;    3;   6.7;  87.0;eor
        691;2023011406;    3;   6.2;  86.0;eor
        691;2023011407;    3;   5.4;  88.0;eor
        691;2023011408;    3;   5.9;  86.0;eor
        691;2023011409;    3;   6.2;  86.0;eor
        691;2023011410;    3;   6.7;  82.0;eor
        691;2023011411;    3;   6.4;  86.0;eor
        691;2023011412;    3;   6.4;  91.0;eor
        691;2023011413;    3;   7.0;  91.0;eor
        691;2023011414;    3;   6.9;  93.0;eor
        691;2023011415;    3;   7.7;  92.0;eor
        691;2023011416;    3;   8.2;  94.0;eor
        691;2023011417;    3;   9.2;  93.0;eor
        691;2023011418;    3;   9.4;  93.0;eor
        691;2023011419;    3;   9.8;  93.0;eor
        691;2023011420;    3;  10.4;  93.0;eor
        691;2023011421;    3;  11.0;  90.0;eor
        691;2023011422;    3;   9.2;  89.0;eor
        691;2023011423;    3;   6.8;  85.0;eor
        691;2023011500;    3;   6.7;  87.0;eor
        691;2023011501;    3;   6.8;  83.0;eor
        691;2023011502;    3;   6.7;  82.0;eor
        691;2023011503;    3;   6.8;  80.0;eor
        691;2023011504;    3;   6.6;  79.0;eor
        691;2023011505;    3;   6.9;  77.0;eor
        691;2023011506;    3;   6.7;  76.0;eor
        691;2023011507;    3;   6.4;  76.0;eor
        691;2023011508;    3;   6.1;  75.0;eor
        691;2023011509;    3;   5.4;  72.0;eor
        691;2023011510;    3;   6.5;  68.0;eor
        691;2023011511;    3;   6.5;  69.0;eor
        691;2023011512;    3;   6.1;  76.0;eor
        691;2023011513;    3;   6.8;  69.0;eor
        691;2023011514;    3;   7.0;  68.0;eor
        691;2023011515;    3;   7.1;  68.0;eor
        691;2023011516;    3;   6.3;  75.0;eor
        691;2023011517;    3;   5.1;  87.0;eor
        691;2023011518;    3;   4.8;  86.0;eor
        691;2023011519;    3;   4.8;  85.0;eor
        691;2023011520;    3;   5.1;  85.0;eor
        691;2023011521;    3;   5.0;  86.0;eor
        691;2023011522;    3;   5.0;  89.0;eor
        691;2023011523;    3;   5.2;  85.0;eor
        691;2023011600;    3;   5.1;  82.0;eor
        691;2023011601;    3;   5.1;  82.0;eor
        691;2023011602;    3;   5.0;  82.0;eor
        691;2023011603;    3;   4.6;  83.0;eor
        691;2023011604;    3;   3.5;  87.0;eor
        691;2023011605;    3;   4.4;  86.0;eor
        691;2023011606;    3;   4.6;  84.0;eor
        691;2023011607;    3;   3.6;  85.0;eor
        691;2023011608;    3;   3.6;  86.0;eor
        691;2023011609;    3;   4.0;  84.0;eor
        691;2023011610;    3;   4.6;  82.0;eor
        691;2023011611;    3;   5.3;  79.0;eor
        691;2023011612;    3;   5.3;  80.0;eor
        691;2023011613;    3;   5.2;  85.0;eor
        691;2023011614;    3;   5.5;  79.0;eor
        691;2023011615;    3;   5.0;  84.0;eor
        691;2023011616;    3;   5.0;  83.0;eor
        691;2023011617;    3;   5.2;  79.0;eor
        691;2023011618;    3;   4.7;  84.0;eor
        691;2023011619;    3;   4.4;  83.0;eor
        691;2023011620;    3;   4.4;  82.0;eor
        691;2023011621;    3;   4.4;  82.0;eor
        691;2023011622;    3;   4.0;  84.0;eor
        691;2023011623;    3;   3.9;  88.0;eor
        691;2023011700;    3;   4.0;  90.0;eor
        691;2023011701;    3;   4.3;  91.0;eor
        691;2023011702;    3;   3.4;  92.0;eor
        691;2023011703;    3;   3.4;  95.0;eor
        691;2023011704;    3;   3.4;  91.0;eor
        691;2023011705;    3;   3.0;  90.0;eor
        691;2023011706;    3;   3.1;  85.0;eor
        691;2023011707;    3;   1.9;  92.0;eor
        691;2023011708;    3;   2.1;  89.0;eor
        691;2023011709;    3;   1.9;  85.0;eor
        691;2023011710;    3;   2.8;  80.0;eor
        691;2023011711;    3;   3.3;  78.0;eor
        691;2023011712;    3;   4.1;  75.0;eor
        691;2023011713;    3;   4.0;  73.0;eor
        691;2023011714;    3;   4.3;  71.0;eor
        691;2023011715;    3;   3.3;  72.0;eor
        691;2023011716;    3;   2.1;  78.0;eor
        691;2023011717;    3;   1.2;  80.0;eor
        691;2023011718;    3;   1.0;  82.0;eor
        691;2023011719;    3;   0.6;  80.0;eor
        691;2023011720;    3;   0.0;  81.0;eor
        691;2023011721;    3;  -0.9;  83.0;eor
        691;2023011722;    3;  -1.2;  83.0;eor
        691;2023011723;    3;  -1.0;  82.0;eor
        691;2023011800;    3;  -1.7;  85.0;eor
        691;2023011801;    3;  -1.7;  85.0;eor
        691;2023011802;    3;  -2.0;  85.0;eor
        691;2023011803;    3;  -2.1;  85.0;eor
        691;2023011804;    3;  -2.9;  87.0;eor
        691;2023011805;    3;  -2.3;  84.0;eor
        691;2023011806;    3;  -2.8;  86.0;eor
        691;2023011807;    3;  -3.1;  86.0;eor
        691;2023011808;    3;  -3.0;  87.0;eor
        691;2023011809;    3;  -2.0;  84.0;eor
        691;2023011810;    3;  -0.5;  82.0;eor
        691;2023011811;    3;   0.4;  79.0;eor
        691;2023011812;    3;   1.4;  77.0;eor
        691;2023011813;    3;   2.5;  73.0;eor
        691;2023011814;    3;   2.8;  72.0;eor
        691;2023011815;    3;   2.2;  73.0;eor
        691;2023011816;    3;   0.9;  79.0;eor
        691;2023011817;    3;   0.6;  79.0;eor
        691;2023011818;    3;   0.5;  80.0;eor
        691;2023011819;    3;   0.8;  79.0;eor
        691;2023011820;    3;   1.4;  77.0;eor
        691;2023011821;    3;   1.7;  77.0;eor
        691;2023011822;    3;   1.9;  78.0;eor
        691;2023011823;    3;   2.0;  78.0;eor
        691;2023011900;    3;   2.0;  79.0;eor
        691;2023011901;    3;   2.0;  80.0;eor
        691;2023011902;    3;   2.0;  84.0;eor
        691;2023011903;    3;   2.2;  85.0;eor
        691;2023011904;    3;   2.2;  86.0;eor
        691;2023011905;    3;   2.0;  90.0;eor
        691;2023011906;    3;   2.1;  89.0;eor
        691;2023011907;    3;   2.3;  87.0;eor
        691;2023011908;    3;   2.1;  90.0;eor
        691;2023011909;    3;   2.4;  91.0;eor
        691;2023011910;    3;   2.7;  90.0;eor
        691;2023011911;    3;   2.9;  93.0;eor
        691;2023011912;    3;   4.2;  88.0;eor
        691;2023011913;    3;   4.9;  81.0;eor
        691;2023011914;    3;   5.6;  69.0;eor
        691;2023011915;    3;   3.6;  73.0;eor
        691;2023011916;    3;   3.3;  70.0;eor
        691;2023011917;    3;   2.2;  77.0;eor
        691;2023011918;    3;   1.3;  82.0;eor
        691;2023011919;    3;   0.5;  83.0;eor
        691;2023011920;    3;   0.2;  84.0;eor
        691;2023011921;    3;  -0.5;  88.0;eor
        691;2023011922;    3;  -1.0;  89.0;eor
        691;2023011923;    3;   0.2;  91.0;eor
        691;2023012000;    3;   0.0;  92.0;eor
        691;2023012001;    3;  -0.2;  93.0;eor
        691;2023012002;    3;   0.0;  92.0;eor
        691;2023012003;    3;   0.2;  92.0;eor
        691;2023012004;    3;   0.3;  90.0;eor
        691;2023012005;    3;   0.6;  86.0;eor
        691;2023012006;    3;   0.7;  85.0;eor
        691;2023012007;    3;   0.6;  87.0;eor
        691;2023012008;    3;   0.7;  86.0;eor
        691;2023012009;    3;   1.0;  84.0;eor
        691;2023012010;    3;   1.6;  82.0;eor
        691;2023012011;    3;   1.9;  82.0;eor
        691;2023012012;    3;   2.0;  76.0;eor
        691;2023012013;    3;   2.3;  74.0;eor
        691;2023012014;    3;   2.6;  73.0;eor
        691;2023012015;    3;   2.4;  74.0;eor
        691;2023012016;    3;   2.1;  73.0;eor
        691;2023012017;    3;   0.9;  82.0;eor
        691;2023012018;    3;   0.1;  85.0;eor
        691;2023012019;    3;  -0.3;  85.0;eor
        691;2023012020;    3;  -1.3;  89.0;eor
        691;2023012021;    3;  -0.3;  87.0;eor
        691;2023012022;    3;   0.2;  87.0;eor
        691;2023012023;    3;  -0.2;  87.0;eor
        691;2023012100;    3;  -1.4;  90.0;eor
        691;2023012101;    3;  -0.9;  92.0;eor
        691;2023012102;    3;   0.6;  88.0;eor
        691;2023012103;    3;   0.5;  90.0;eor
        691;2023012104;    3;  -0.1;  96.0;eor
        691;2023012105;    3;  -0.9;  92.0;eor
        691;2023012106;    3;   0.3;  93.0;eor
        691;2023012107;    3;   0.6;  93.0;eor
        691;2023012108;    3;   0.7;  91.0;eor
        691;2023012109;    3;   0.9;  91.0;eor
        691;2023012110;    3;   0.9;  93.0;eor
        691;2023012111;    3;   1.6;  91.0;eor
        691;2023012112;    3;   1.4;  92.0;eor
        691;2023012113;    3;   1.4;  93.0;eor
        691;2023012114;    3;   1.4;  91.0;eor
        691;2023012115;    3;   1.3;  86.0;eor
        691;2023012116;    3;   1.0;  89.0;eor
        691;2023012117;    3;   1.4;  86.0;eor
        691;2023012118;    3;   1.1;  88.0;eor
        691;2023012119;    3;   1.4;  84.0;eor
        691;2023012120;    3;   1.1;  85.0;eor
        691;2023012121;    3;   1.1;  82.0;eor
        691;2023012122;    3;   0.7;  83.0;eor
        691;2023012123;    3;   0.6;  84.0;eor
        691;2023012200;    3;   0.7;  84.0;eor
        691;2023012201;    3;   0.9;  82.0;eor
        691;2023012202;    3;   1.1;  79.0;eor
        691;2023012203;    3;   0.9;  80.0;eor
        691;2023012204;    3;   0.7;  82.0;eor
        691;2023012205;    3;   0.9;  80.0;eor
        691;2023012206;    3;   0.9;  81.0;eor
        691;2023012207;    3;   1.0;  81.0;eor
        691;2023012208;    3;   1.0;  82.0;eor
        691;2023012209;    3;   1.2;  81.0;eor
        691;2023012210;    3;   1.6;  82.0;eor
        691;2023012211;    3;   2.1;  82.0;eor
        691;2023012212;    3;   2.7;  81.0;eor
        691;2023012213;    3;   3.0;  82.0;eor
        691;2023012214;    3;   2.7;  83.0;eor
        691;2023012215;    3;   2.9;  83.0;eor
        691;2023012216;    3;   3.1;  83.0;eor
        691;2023012217;    3;   2.8;  88.0;eor
        691;2023012218;    3;   3.1;  86.0;eor
        691;2023012219;    3;   3.1;  87.0;eor
        691;2023012220;    3;   2.9;  87.0;eor
        691;2023012221;    3;   2.8;  88.0;eor
        691;2023012222;    3;   3.0;  86.0;eor
        691;2023012223;    3;   2.9;  88.0;eor
        691;2023012300;    3;   3.0;  87.0;eor
        691;2023012301;    3;   2.7;  88.0;eor
        691;2023012302;    3;   2.6;  89.0;eor
        691;2023012303;    3;   2.4;  90.0;eor
        691;2023012304;    3;   2.4;  89.0;eor
        691;2023012305;    3;   2.5;  89.0;eor
        691;2023012306;    3;   2.4;  89.0;eor
        691;2023012307;    3;   2.3;  90.0;eor
        691;2023012308;    3;   2.3;  90.0;eor
        691;2023012309;    3;   2.5;  90.0;eor
        691;2023012310;    3;   2.8;  89.0;eor
        691;2023012311;    3;   3.2;  87.0;eor
        691;2023012312;    3;   3.5;  85.0;eor
        691;2023012313;    3;   3.6;  85.0;eor
        691;2023012314;    3;   3.7;  83.0;eor
        691;2023012315;    3;   3.6;  84.0;eor
        691;2023012316;    3;   3.4;  85.0;eor
        691;2023012317;    3;   3.3;  87.0;eor
        691;2023012318;    3;   3.3;  87.0;eor
        691;2023012319;    3;   3.2;  87.0;eor
        691;2023012320;    3;   3.2;  87.0;eor
        691;2023012321;    3;   3.0;  89.0;eor
        691;2023012322;    3;   2.9;  89.0;eor
        691;2023012323;    3;   2.8;  91.0;eor
        691;2023012400;    3;   2.8;  90.0;eor
        691;2023012401;    3;   2.9;  85.0;eor
        691;2023012402;    3;   3.1;  80.0;eor
        691;2023012403;    3;   3.2;  76.0;eor
        691;2023012404;    3;   3.1;  76.0;eor
        691;2023012405;    3;   2.7;  80.0;eor
        691;2023012406;    3;   2.7;  78.0;eor
        691;2023012407;    3;   2.3;  81.0;eor
        691;2023012408;    3;   2.3;  79.0;eor
        691;2023012409;    3;   2.1;  80.0;eor
        691;2023012410;    3;   2.1;  81.0;eor
        691;2023012411;    3;   2.0;  81.0;eor
        691;2023012412;    3;   1.9;  81.0;eor
        691;2023012413;    3;   1.8;  82.0;eor
        691;2023012414;    3;   1.8;  81.0;eor
        691;2023012415;    3;   1.5;  83.0;eor
        691;2023012416;    3;   1.3;  84.0;eor
        691;2023012417;    3;   0.9;  86.0;eor
        691;2023012418;    3;   0.6;  87.0;eor
        691;2023012419;    3;   0.6;  87.0;eor
        691;2023012420;    3;   0.3;  88.0;eor
        691;2023012421;    3;   0.0;  83.0;eor
        691;2023012422;    3;   0.0;  82.0;eor
        691;2023012423;    3;   0.1;  82.0;eor
        691;2023012500;    3;  -0.1;  82.0;eor
        691;2023012501;    3;  -0.1;  83.0;eor
        691;2023012502;    3;  -0.2;  83.0;eor
        691;2023012503;    3;  -0.5;  84.0;eor
        691;2023012504;    3;  -0.4;  85.0;eor
        691;2023012505;    3;  -0.8;  85.0;eor
        691;2023012506;    3;  -1.0;  85.0;eor
        691;2023012507;    3;  -1.1;  86.0;eor
        691;2023012508;    3;  -1.0;  87.0;eor
        691;2023012509;    3;  -1.1;  86.0;eor
        691;2023012510;    3;  -1.1;  88.0;eor
        691;2023012511;    3;  -1.4;  91.0;eor
        691;2023012512;    3;  -1.4;  92.0;eor
        691;2023012513;    3;  -1.3;  93.0;eor
        691;2023012514;    3;  -1.4;  87.0;eor
        691;2023012515;    3;  -1.7;  87.0;eor
        691;2023012516;    3;  -1.9;  87.0;eor
        691;2023012517;    3;  -1.9;  88.0;eor
        691;2023012518;    3;  -2.0;  88.0;eor
        691;2023012519;    3;  -1.8;  88.0;eor
        691;2023012520;    3;  -1.8;  89.0;eor
        691;2023012521;    3;  -1.8;  90.0;eor
        691;2023012522;    3;  -1.8;  93.0;eor
        691;2023012523;    3;  -1.8;  93.0;eor
        691;2023012600;    3;  -1.8;  94.0;eor
        691;2023012601;    3;  -1.7;  95.0;eor
        691;2023012602;    3;  -1.6;  96.0;eor
        691;2023012603;    3;  -1.3;  97.0;eor
        691;2023012604;    3;  -1.1;  97.0;eor
        691;2023012605;    3;  -0.8;  97.0;eor
        691;2023012606;    3;  -0.5;  96.0;eor
        691;2023012607;    3;  -0.3;  97.0;eor
        691;2023012608;    3;  -0.1;  96.0;eor
        691;2023012609;    3;   0.0;  98.0;eor
        691;2023012610;    3;   0.2;  98.0;eor
        691;2023012611;    3;   0.6;  99.0;eor
        691;2023012612;    3;   1.6;  99.0;eor
        691;2023012613;    3;   2.9; 100.0;eor
        691;2023012614;    3;   4.2;  99.0;eor
        691;2023012615;    3;   4.5;  95.0;eor
        691;2023012616;    3;   5.5;  82.0;eor
        691;2023012617;    3;   5.0;  84.0;eor
        691;2023012618;    3;   4.6;  85.0;eor
        691;2023012619;    3;   4.8;  83.0;eor
        691;2023012620;    3;   3.6;  84.0;eor
